Review-Text,Review-Date,Star-Rating,Web-Site
Amazing service at Kochi showroom. Ppl are cribbing about power being low but 115 -140 bhp more than sufficient in city roads filled with pot holes. 0-100 takes 12 seconds yes it is average but if you want speed who buys an SUV. The car looks good it is built well. I feel this would outsell the new Creta in 2020.,"October 09, 2019",5,carwale.com
"In this segment, creta upholds its position. Being the basic the features are not up to creta. Cabin space is not so suitable for a person with a height more than 6 ft. But if you are not a tall person, then definitely Kia will impress you by its Bad .","October 20, 2019",3,carwale.com
long time wattting for this car finlly we gotetted happy awsom kia add all detail in this car looks amazing in india like other commpany cars serving and maintenence is very eyes cons,"September 24, 2019",5,carwale.com
Got delivered kia seltos on 12th October.And using daily to go to my office and family trip .the 1.4 lit engine produce very good pickup.gives about 12kmpl which is good.The backseats extremely comfortable . Solely a very good car .The best compact suv in the segment.,"November 02, 2019",5,carwale.com
"Great to drive with enjoying n safety, the interior is great with the best design, happy to Buy in future after user reviews, Indian common market don't test on personally, one the higher than common buy first, then other publish n dare to buy, In india 40-45% are in common level people, get the market with those demands, need n requirements... Thx","September 30, 2019",4,carwale.com
It is Great at the price and excellent in looks good interiors very easy to drive very stylishly and also colour's are very vibrant and attracting the eyes of people. It will is an excellent car in its a segment.,"November 27, 2019",5,carwale.com
Appalled by its mileage on the highways or may be I am the lucky once to get 27 kmpl for my HTK petrol variant. It’s a stylish and cosy car with decent features even in the lower variants.,,5,carwale.com
This model HTK+ is not giving very significant features as compared to HTK which is almost 2 lakhs cheaper than HTK+ and giving almost every feature necessary. HTK+ should have atleast better features for 2 lakhs more,"December 01, 2019",4,carwale.com
"Kia seltos is the dream car. Kia has added each an everything that a car needs ,the cabin is comfortable and is the best thing of the car.cabin it gives a luxurious feeling.the plastic quality is also good,boot space is large enough and the most impressive thing is the look of the car it looks classy and the most important thing is the price range.","October 09, 2019",5,carwale.com
Kia seltos is super car. i like it a big family car its like a luxurious car i like very much i want to buy kia seltos top model this car is very powerful and comfortable so i want to buy this car.,"December 22, 2019",5,carwale.com
"Please provide 360 interior look of Kia seltos. We are eagerly waiting to book seltos soon, so my humble request to you is please provide me with the 360 interior. I think this is new entrant with so many features like voice command ,,rear digital ac vents , 10 inches display, rain visible glass on the dashboard ,,,like these just to 12 odd lacks,,,that is really cool. So loved it","September 30, 2019",5,carwale.com
Best-selling car with most comfortable and ease of driving with amazing features and road grip loaded with modern technology and innovation. Thanks to Bs6 engine with soundless driving.,"December 05, 2019",5,carwale.com
"Kia ne sirf GT Line segment par focus kiya h I don't understand diesel top end variant me features cut kyu kiya h like 2 airbags, Tsc, hdc, hud, 360° camera etc or paise lelo bhai but features to pura do ye kaisi thinking h bhai kia walo ki accident hone par diesel walo ko 2 airbag bacha lega kia walo ko ispe seriously step lena chahiye....","September 22, 2019",3,carwale.com
Infotainment is good when compared to other mid-size SUVs which are available in the market. Build quality is good. Boot space is good. Legroom is ok. Moderate driving comfort. BS6 is an added advantage. Pickup is less when compared to XUV 300 and similar to Eco sport and venue. Poor suspension. Gear and clutch are not smooth. 2 can sit comfortably in a rear seat. Need to pay higher price i.e. min 15lacs to get basic features. Overpriced. For the same price 2ltr engine with higher torque is available in the market. Tried AMT also. Mileage was 6-8kmpl during the test drive.,"October 16, 2019",1,carwale.com
Amazing product with a compact pack of everything you need in a car. It worths its pricing. I don't think anything extra can be expected in this price. If something could more be blessed then it would its milage.,"November 03, 2019",4,carwale.com
It was one of the best cars in this segment.lot of futures and it is the car for future and manly infotainment system rocks and tiger-nose grill looks aswm . overall it's is a complete package.,"December 17, 2019",5,carwale.com
The customer handling is very well at KIA Sohna Road Gurgaon. The showroom has good space for people. Good amenities as well. The driving experience has been awesome and I had driven it for multiple times. The only consequence may be that it could have offered some more safety features in it's mid-segment.,"October 06, 2019",4,carwale.com
Details about the look and compare other cars and mileage price all car details good and good offer and EMI in your loan so very nice information about all cars.,"December 14, 2019",4,carwale.com
Riding experience is too gud .... Luxurious car nice interior ...like tooo much I love diesel variant and after gye month I.e In January 2020 I am interested to buy this saltos .. Kia work very nicely on this car only one think that Air bag should be 4 to 6 but this have only 2 for driver and co driver .,"November 06, 2019",5,carwale.com
I am not buying this car. But I will drive a few kilometres.. Very good performance & very comfortable.. This looks very well & so nice.. Very comfortable seating... I feel so good...,"December 05, 2019",5,carwale.com
"Superb vehicle value for money.. Excellent pickup.. Comfort vehicle.. Looking amazing ..bootspace is also good, exterior also looking superb.. Totally vehicle is amazing.. I loved it...","September 29, 2019",5,carwale.com
"Details about looks performance etc.Its beautiful car in my opinion..I will buy it soon .it is seen like modern structure&beauty,interial is so good ,lighting is also so beautiful...everything is so attractive..thank you..","October 06, 2019",5,carwale.com
"It's the best SUV with the latest features in 10-15 lakh range. A must buy car. The interior is superb, Smart features are a great attraction of this car. Even the base model provides all SUV comforts.","November 27, 2019",5,carwale.com
"Pros. Good exterior with LED lights, road presence..space, comfort, milage.. Cons. Power, handling, clutch position with long lever, UVO is useless and not working , I have been connected only 20 days , not working since 2 months inspite of plenty of call and mails still not fixed....... limited location for service","December 23, 2019",4,carwale.com
"An excellent car in this segment with everything one can desire. A tough competitor to Creta, brv. The comfort is ultimate. Technology is the latest. BS-VI. The future of SUV. A revolution in an automobile. Pick up is good and power steering in so smooth. Turning radius is not felt at all. The suspension is great on bad road.","September 30, 2019",5,carwale.com
"the Kia slots HTX Plus AT 1.5 Diesel motor which enough for a good drivability of the vehicle, however , if you are looking for a car with a Durability engine the GT line variant of the Kia seltos any time better the automatic variant drive easy confront defending on the driver stay tuned.","September 29, 2019",4,carwale.com
"Since the car has launched, it has gained a lot of attention but it has that kind of feel and quality and features,any other car manufacturer is not providing at least in the price range . People are talking about the expensive seltos variants but when we see the base versions...it has more than expected in it. It just has a fresh feel inside and the cabin just stands out in every field. THIS WILL REVOLUTIONIZE THE CAR SECTOR IN INDIA. AND IT HAS BS6 ALREADY.","October 10, 2019",5,carwale.com
"I see people are talking sh*t about car safety features but not realising that u r not gonna hitting to the walls with the car and u don't expect 6-8 airbags in RS 12lac If you want that assured safety u can buy a swift which has a ton of safety list still crushes the car in a collision. So according to me, the base variants completely makes sense.","October 10, 2019",5,carwale.com
Kia & Hyundai are fooling Indians with its crappy models. In middle east one who has low budget goes for Kia. And here in India its charged as if they are selling a toyota. Wtf. Who will trust these engines specially once they run longer. Kia should rethink their strategy in India else they will have to quit soon,"November 03, 2019",1,carwale.com
Kia seltos is same as creta... Donno Hyundai/ Kia ka engine 1k hi plant Alabama Mai manufactuer hota hai.. Toh jab logo be creta li 17lakh ki without sunroof and kuch khaas features ke sath.. tab logo ko gaadi mehngi nai lagi.. Korean engine hai toh Kya hua Hyundai bhi vahi hai pehle padho. Phir kuch bolo. Jo chal padi hai aata hi logo ki aankho Mai nai jam rhi.. Kia seltos a reliable car with engines and performance. And yess service center might be a problem for some time but not much..!!,"November 21, 2019",5,carwale.com
I have bought this car It is a very good car I love this car It is very suitable for family I has very space and it's features are very good. It has projector head lamp and expensive back light,"October 28, 2019",5,carwale.com
"Close your eyes and purchase this car, no competition for this budget car best car This car has fabulous catchy functions Intellegent&Fabolous This car is the queen of every car Purchase this without any doubt","October 13, 2019",5,carwale.com
The price is less but the features is good.It is the first car manufactured in AP.And it is the car having features with equal to the benz and audi.So it is the car better for all citizens.,"October 04, 2019",5,carwale.com
1- I haven't bought this car but one of my family member does have this car . 2- driving experience is good and comfortable too but turbo lacks bellow 1500-2000 rpm. 3- It's looks are awesome perfectly managed space and all matches every age group . 4- as it is a new car and not yet serviced it's not fare for me to give a review for the same. 5- pros for this car are :- - it's a good SUV body type vehicle with outstanding commanding position with king like looks and a very comfortable driving and riding quality too. 6- cons of this car are :- -not yet have much trust and have after sales and service support if you don't care about the same you can definitely go for this car it will be awesome product too but,"October 02, 2019",4,carwale.com
Good sales team Good drivability Looks really good for people be the age of 30 to 40 Service is cheap if the claims are true Overall a great car with stunning features but take a test drive and see if there is body rolling. I would take this for me but not for my dad who is 62. It's a car for youngsters,"October 10, 2019",4,carwale.com
Riding expreince is good it has classy looks as well as it has good steering control on busy road and steering is not so soft has a great feeling to drive...but suspension is little bit hard I feel so in patch road,"October 31, 2019",4,carwale.com
MG hector is better than this. It has more comfort.,"October 25, 2019",1,carwale.com
"When I was are searching for car from February 2018.I have many options in front of me.When there was a showroom set up in hadapsar. I just went for a taking Test Drive when I took ride I was gone mad. The car was so fabulous and amazing from that day I decided to take the KIA SELTOS GTX 1.5 DIESEL the car was not available in showroom there were very cars in showroom because it was newly set up. So, I prayed to the manager please make car available for me in September and he make the car available.On 6th September,2019 I bought the car my family members were so happy and excited to see the car.My family members just take a ride and they were shocked what wonderful car that I have bought.I am to much addicted to the car that I have travelled 9000km in 2 months. The car is very nice and amazing. I have never seen like this car in my life. I am enjoying the driving of the car. I am very happy and proud to have this car.","December 09, 2019",5,carwale.com
riding quality is very good. looks is ousom performance very nice. interior is fresh looking built quality impresive head light lookin trandy better than creta . i think this is car of the year,"October 04, 2019",4,carwale.com
Awesome car ..value for money with great feel and comfortable...goos sitting space and ...gives a wonderful driving experience... interior is extremely awesome .... enjoyed too.much with this car,"December 20, 2019",5,carwale.com
"1.no buying experience, but I had a riding experience 2.feeled the best ride 3.good looking especially from front and looks are mind-blowing 4.servicing and maintenance are good 5.good","December 02, 2019",4,carwale.com
"I am not satisfied with back seating, it is not comfortable, we can't go long drive, only two can seat back, after 1st service getting more sounds in car, millage 14km per hour in long drive.","December 20, 2019",3,carwale.com
This car is a good exterior but I feel that it would have to be bigger than now. I also want to see this car in more colours. I want to buy this in the electric variant. I hope that the Kia motors provide more power in an electric variant.,"December 18, 2019",5,carwale.com
Seltos is new car launched in India also reveiw of car is awesome. It has 32 mobiles feature also car price is also ok. Also this SUV car so it is good for family So i wi try to buy this car.,"October 17, 2019",5,carwale.com
"It's a pleasure to drive this car. Once you enter it, you get an ample cabin space and can feel the premium interiors along with the bose effects. While driving, you are in a good control of this classy steering. Light arrangements make it more appealing while night riding. I would say... an overall awesome experience.","October 10, 2019",4,carwale.com
"Value for money, good price car with good features.very nice interior design, looks like,i20, I'm interested to buy this car,at any cost i want it, i hope it's will have low maintenance.","October 17, 2019",5,carwale.com
One of the Best car i ever drive. I love to drive suv but when i drive seltos on a serious note i love it from the bottom of my heart because kia gives you a premium quality i can't explain what i feel ..,"September 22, 2019",5,carwale.com
It was superb experience while purchasing it is full of ease and comforts its looks beats all other types of cars its service cost is cheaper compared to other company cars it is the best car among SUV,"September 29, 2019",5,carwale.com
the suv is good at this price and looks are soo good its lacks sunroof at this price at back seats there are no head rest it doesn't feel comfortable other than all over its is the suv is good at this price and looks are soo good its lacks sunroof at this price at back seats there are no head rest it doesn't feel comfortable,"October 08, 2019",4,carwale.com
It is a nice car. Compared to other cars. U can decrease the cost of the car. The middle class will be purchasing the Kia car. It's inside a large space. Car maintenance is little. So the car was compart all members,"December 18, 2019",5,carwale.com
"Great package for middle class,comes with incredible amount of facilities and features. Its perfect for me but sometimes I want to know how they offer show much in this package. Love see more from Kia's.","November 01, 2019",3,carwale.com
i was a good buying . it go so smooth nd looks like devil loving it so much. till now i haven't gone for any service as i buy this beast recently according to me their is no cons in it,"December 09, 2019",5,carwale.com
It has futuristic design unmatched ride quality and most value for money features that rivals not offer Its engine refinement is up to mark and it is not noisy at all. Only disadvantage is its fuel economy that could have been improved by hybrid technology but it is not a big issue. It has a good handling as well as best build quality ever seen in this price segment. If you buy this variant it would be a great deal of profit. Thank you.,"October 01, 2019",5,carwale.com
"1.Buying exp is good but kia could have given options on insurance. 2.Best of all its competitors ,very smoth ride as of u r riding any luxury brand 3. Killer looks with Elegant styling especially the headlights n DRLs its lengthy look from side..nice cabin space dan Creta ,last but not least Astonishing,eye glittering interiors...in love with touch screen n steering 4.Good but not yet satisfied with mileage..its around 15-16kmpl 5. Car itself is pro with low cabin noise, but the con is height n little bit low mileage n caution while off-roading..","October 29, 2019",5,carwale.com
I can't believe that the car like Kia seltos starting from 1o lakh with features like mg hector etc...highly recommend to buy Kia seltos for both middle class people's those who can not afford Fortuner and other featured vehicle's ........ It's my dream car,"October 29, 2019",5,carwale.com
"Supper Car on this Price on Market, Just go for it. Looks were Awesome. One of the Best model on this Price.No nothing to say just go for it.Heavy vehicle.","December 06, 2019",5,carwale.com
"This car is so beautiful. I love it, interior and space. I like Interior design and good lighting. I am driving the car so I feelling most happiest. This car design and colour combination are most beautiful.","November 04, 2019",5,carwale.com
"I have already drove other Kia vehicles in Europe, so was eagerly waiting for this one in India. Purchased htk+ (P) Intense Red , drove 600km. Pros: 1. Spacious, Lengthy 2. Different design, classy interior 3. No noise 4. Excellent manoeuvrability, as you can see hood while driving 5. 15kmpl On the road, 10kmpl in city 6. Huge Boot space 7. BS 6 Cons: 1. Only 2 Airbags 2. New to Indian consumers Thanks to Carwale !!","September 18, 2019",4,carwale.com
"The look is pretty good. I am more happy about the quality and stuff. It definitely looks like a premium quality car. If anyone is willing to buy Jeep compass,creta ..then this is the perfect car for their competition.","December 10, 2019",5,carwale.com
"Superb car, value for money, this is my first car and I just love it, the interior is wow and overall experience is great, if u planing for Kia, just go and purchased it immediately.....","October 01, 2019",5,carwale.com
"Very very stylish and comfortable.interior spacious.the smooth sound and stylish front light. Diesel automatic is a very good variant. Six airbags so in safety point of view, it's very very safe.","December 06, 2019",5,carwale.com
I like so much this car I am so happy I have this fantastic car when I drive this car I feel so good. This car is so good and every feature is latest..... I can't describe main kitni khoos hu.....,,5,carwale.com
"Kia Seltos is a great package in affordable price in its segment. If you are planning to buy a complete package of comfort, features, after-sales reliability in an affordable price range then you must consider this car.","December 13, 2019",5,carwale.com
After sales service support is a major concern. Kia recently lunched in India market. So no ideas about spares cost. Only single model Seltos available in India market. The company should have a minimum 5 years warranty offer to attract customers.,"December 15, 2019",4,carwale.com
"It's a very powerful car with everything you need in a car it's a value for money deal this car gives you maximum comfort and easy to drive experience with automatic transmission the interior is clean and stunning with many options it's an all in one package with comfort, style and power u need.","October 14, 2019",5,carwale.com
i have seltos htk plus model in wating of 1 month and this model is everything thing which every car should have. comparison between creta and seltos then price wise look wise drive wise engine wise seltos is great but rear-seat require something more comfort stuff and cruise mode is not so good as the company said,"November 25, 2019",4,carwale.com
This car is so nice.The seat have AC.There are fabulous interior and love this car.There is air purifier in the Ac.The sound system is of best quality BOSE I loved the Sound System in this car.,"December 07, 2019",5,carwale.com
Ye car bhaut hi aacha mujhe ye car creata ke basis par lga iska model nd setting capacity bhi bhaut aacha hai looking is very good very nice car nd amazing features car body heavy metal,"November 12, 2019",4,carwale.com
Wait for 6 month-9 month for performance. We vl get prefect review. Heard of engine problem. It will be too early to trust on a new company. Expert review are based on test drives.,"October 01, 2019",1,carwale.com
"It's a good car with superb and stunning looks. I drove it around 2500 KMs. 360 degree Camera is a wonderful facility ( with blind view monitor )and another high light of the car is heading up display, without even turning your head, you can see speed, map etc., And you never feel underpowered,when overtaking any vehicle as it's 1.4 turbo petrol engine.Finally most important thing is mileage,if you maintain 80 KM speed you get 19.5 km/pl., and it's natural to get 15 km/pl., if you go beyond 100 KM. and it further reduces to13 km/pl.,if opt for a cruise. I hope this review helps new buyers.","December 03, 2019",5,carwale.com
The HTX 1.5 petrol has a major lag and pick up is i would say a hughe disappointment. Also the milage is not good bering in mind the pick up.Kia is giving GT model only for test drives so as ti hide the incompent engine of the tech line .Huge dissapointment.,"October 26, 2019",2,carwale.com
Build quality is very poor..doors are very light quality..rich features poor build quality Creta is much better then kia..suspension is very soft..dont buy Kia go for Hyundai creta..pros good exterior good milage..cons bad suspension cheap interior plastic...many features useless poor quality doors..,"September 29, 2019",1,carwale.com
Fake Kia UVO not working last ten days.UVO call centre also not working.it is not connected suv. Mileage is on eco mode 8-9km/l. And accessories installation by Kia dealer poorest quality.they dropped after five days 981*****2,"November 16, 2019",1,carwale.com
It's more comfortable when compared to other luxurious cars. It's interior and exterior is more stylish. I like the blue colour it's so sexy. It's a good affordable price. It is easy to ride very comfortably.,"December 21, 2019",5,carwale.com
"Initially I was in hesitant to buy a Seltos but the moment I took the test drive, I was floored. Today as a proud owner of a HTK+ Diesel and I am very happy with my decision. The drive is very smooth, has a comfortable seating with a beautifully designed roomy interior. I have driven around 900 kms and I get an average of 15 to 16 kms in the city. It is a noiseless cabin and the sound system excellent. Technology is the order of the day and Kia Motors seems to offer the best so far in the Indian market.","November 10, 2019",5,carwale.com
If you are watching a suv in the price range of 10 lakhs onward then this is the best car.i was very confused while buying but after buying I have got satisfaction. So I recommend this car,"September 21, 2019",5,carwale.com
Waiting time is too much. I booked it at July and finalised varient on 22 August but didn't get the car yet. Seems KIA is only focusing on exporting car outside of India. I think if don't have capacity to produce car as demand then they need to stop taking bookings. KIA team to work on the issue as soon as possible.,"October 22, 2019",1,carwale.com
Good car and value for Money Good features and good looking Good performance with bs6 engine Attractive look on road Nice car with lot of features Heard having lot of service Centers and very good customer care,"October 15, 2019",5,carwale.com
Superb car very stylish car I love this car I will purchase this car on January 2020 this car is a new generation car body is very strong and stylish no other car compare this car in this range,"November 19, 2019",5,carwale.com
I love the car..all the features are very good in gt line car it's very very good It has sun roofing ventilated seats too Has bs 6 engine and good value for money All the colours are good,"November 04, 2019",4,carwale.com
Hi it's so nice to drive Kia cars and it's latest cars and good looking lovely colours and it has a good sound system and it's boot space also more compare to others cars in India it's the best which i ever seen and wanting to buy it soon this year,,5,carwale.com
This car is a value of money and it is a gt line car for best youg generation thought on perfect condition set. On this time and most important of the car its model are oosam and looks great,"November 02, 2019",5,carwale.com
Best car it's why because this car is too comfortable for any person for drive and seat Here's seat is also too comfortable mileage are too good to speed is also nice what say about this car believe me it's really amazing that's I know.I think every person or you are also purchasing this car because this is not too costly,"September 28, 2019",5,carwale.com
I am planning to buy this car. Not drive this car yet but it looks awesome and hope everything will be OK. But there is not gap in the mileage of Petrol and Diesel variants. Looks are exceptional hope the performance will also be phenomenal.,"September 30, 2019",5,carwale.com
"While driving seltos is giving an experience and comfort of driving a luxurious SUV and we can handle it like a small hatchback and also having a good interior with large boot space and Kia's classic exterior and one main thing is the fuel economy even the petrol variant is giving a milage of 16kmpl , it's 100% value for money.","October 01, 2019",5,carwale.com
One of the best riding performance car in the Automatic version I have seen GTX+AUTOMATIC DIESEL. It's really a very smooth & comfort driving experience as its included with 360 degrees camera. Bose music system is the added advantage to the music lovers. It has a sportive look which makes a complete SUV with all friendly built-in features. Thanks to Kia as its got a best-organized vehicle servicing team. Drive smoothly around 100 speed ..u will get good mileage.,"November 23, 2019",5,carwale.com
Amazing car...value for money I would say that the fuel economy isn't up to specifications according to others opinions but feature-wise it's up to the mark but I guess u can't get it all looks-wise I feel this is the best in its segment.,"December 11, 2019",4,carwale.com
"Crisp, unbiased and exhaustive car that not only fits your pocket but also help you enjoy your new possession without major hassles.. The area is perfect for the car Not only in terms of the lifestyle its buyers sport, but also for the good mix of broken and smooth, fast expressway and twisty mountain roads","September 28, 2019",5,carwale.com
"Got the few weeks of waiting period htx diesel best in class features if they offer sunroof also it will be great but performance-wise it was nice and punchy on paper it is underpowered than hyundai's 1.6 crdi but in real life performance it is not at all under powered it has good pick up, mileage,and undoubtedly it matchable to 1.6 Hyundai engine.and refinement is top notch in diesel version no sound or vibration you could notice in the car suspension is soft it could be little stiffer over all I rate it 9 out of 10 finally every machine has its own pro's and cons .if you are looking for good diesel SUV with bs6 standards and luxury features and comfort under 16 lacs it is the car for you go for it","September 30, 2019",4,carwale.com
Nice and good suv kia motors such an amazing suv with bs6 I really recommend to all buy this nice car amazing features for this price range and it's a totally new look and stylish .,"December 16, 2019",4,carwale.com
Car Size is excellent and big in this segment. The ride is very smooth. Very nice look. great performance. Large service network. Hot on the wheel. Great allow wheel. TPRS feature there. Nice colour.,"October 09, 2019",5,carwale.com
Want to purchase in future by 2020/21 may be during September 2020. Overall comments are good. Which is very competitively priced among the same segment. After launching the vehicle it took 5th position.,"November 07, 2019",5,carwale.com
This is an amazing value for money car. I was badly confused between jeep compass and kia seltos and im glad I made up my mind for kia. It offers best in class features and the engine is just amazing.,"December 04, 2019",5,carwale.com
"I like KIA SUV, my family safe with KIA, this car is very comfortable,mileage good, car outlook very smart,I feeling in the car just like in curse drive My friend circle are like so they are buying Kia","October 23, 2019",5,carwale.com
The turning for car the put on indicator and car will reverse they can't goes to glass and attract from front car they will side for car they will can car for drive you can put and stand from sit belt and time for servicing and good maintenance from car and they park from car To be on market will on parking light,"October 07, 2019",1,carwale.com
"In one word,it's ""Extra refined Hyundai car"" About to complete 2000km in 20days.Amazing power and smooth drive with great handling and nice pick-up on highway while overtaking. Got mileage of 18kmpl on highway and in city it's 17.5. Overall value for money and driving pleasure.","October 19, 2019",5,carwale.com
"one of the best car in its segment we have brought it from sanghi motors,jaipur and they are quite nice ,the car has a very nice interior feels like you are in a luxoury car and driving is also good can easily pick up 170-180 and bracking is exellent and upto the mark.I suggest you to diffinetely look at it and have a test drive if possible","October 09, 2019",5,carwale.com
Kia is the best car in this time Looking so good Safety feature r good Bs6 Comfortable in drive Interior r so nice and pretty Good space Ground space r good All overs KIA is the best,"December 11, 2019",5,carwale.com
"Brought a HTX+ diesel .One of best mid variant SUV model in India.its having awesome performance in on road ,good mileage,features are so good and only one drawback is its not having ESC,TCS but people are saying that it is top end of tech line.","December 14, 2019",5,carwale.com
"Just as.... BEST MUV over all.... I would rather say bestest .... As of Its extremely nice looks, Extremely nice comfort, Extremely nice space, Extremely nice Features specially...... All the other MUV's normally doesnt have this much Features in base variant or in the top variant.... But this car is love....","October 03, 2019",5,carwale.com
"It's amazing driving experience, love the interiors and comfort. Spacious and features are awesome. Must give a try. Good in terms of the exterior as well. A new segment in SUV will grab the market of other SUVs as well","November 10, 2019",5,carwale.com
I WANT BUY IT SOON RIDING EXPERIENCE IS VERY GOOD DO I WANT TO BUY IT SOON LOOKS ARE VERY GOOD NOW NOT CONFIRM ABOUT SERVICES AND MAINTENANCE ADVANTAGE AND DISADVANTAGE NOT KNOW NOW WHEN THIS CAR RUN ON MARKET THAN IS POSSIBLE TO TELL,"December 11, 2019",5,carwale.com
"The Kia muscle on wheels
5he car nice spacious. The infotainment system is also great .the first in segment thing is the air 1uality control system and the bs6 engine.","Dec 17, 2019",3,cardekho.com
"Poor Suspension Car
Poor suspension setup. Stiff suspension gives jerks even on smaller bumps. I am surprised why people ignored this. Suspension of Creta is better, best indeed.","Dec 15, 2019",1,cardekho.com
"Great car with good fit and finish
The Kia Seltos is good in every possible way, but there is a huge downside to the Seltos in case of pricing, where the vehicle is manufactured in Andhrapradesh the prices must be a bit low as all the other rival are priced very less in spite of manufacturing out of India. There is one thing Kia should implement which is it should provide the essent...Read More","Dec 13, 2019",3,cardekho.com
"Not up to the mark.
The car looks like SUV but not the real SUV. The petrol engine never makes any noise but here I can see unexpected things. IVT is lazy. Manual petrol and 1.4 is good. Diesel major looks difference from petrol even the grill and the bumper not matching with. Petrol 1.4 and diesel have all the disc brake, not the other petrol. Bose speaker is only av...Read More","Dec 12, 2019",3,cardekho.com
"Safety is important not the features.
These new entrants are not as per the safety norms. Only features and comprising on safety. People in India are not looking at safety ratings while purchasing a car like playing with life. This is well understood by these vehicle manufacturers and hence they are putting only features. I think safety should be first. Read More","Dec 11, 2019",2,cardekho.com
"Very good car.
A fabulous car which is very much extra-ordinary.","Dec 10, 2019",3,cardekho.com
"DON'T BUY SELTOS.
DON'T BUY SELTOS: 1=WASTE OF TIME AND MONEY. 2=COST WISE HIGH-QUALITY WISE LOW. 3=MILEAGE TOO LOW. 4=I'M BUYING A GTX 7 DCT AUTOMATIC TRANSMISSION PETROL AS I HAD A LOT OF TROUBLE IN MY VEHICLE. FAULT CAN START IN BELOW MENTIONED FACTORS: 1, A.C. NOT WORKING AS WELL. 2, THE BRAKING SYSTEM IS OLDER THEN AMBASSADOR. 3, MILEAGE IS BELOW 12 KM ...Read More","Dec 04, 2019",1,cardekho.com
"Ok car.
I will give Kia Seltos 2 stars because of new generation technology. It still needs too many tests on the engine. Looks are good but the car is okay.","Nov 28, 2019",2,cardekho.com
"Poor performance.
Poor performance... Pickup is not satisfying numbers. The average is very low as ComPare to the company claimed... Feeling trapped with this new company. If there would b any chance then I would like to take my money back... One month's driving experience was very frustrating and trauma. Read More","Nov 27, 2019",1,cardekho.com
"Kia vs Mahindra
Best, but not have some features according to XUV 300 have more features than Seltos. According to price xuv300 have low.. Kia Seltos have less service XUV300 gave better than Kia Seltos. Break assist is not there and it has fewer options better than other cars. Read More","Nov 27, 2019",2,cardekho.com
"Not bad... Seltos better than MG Hector
Still, we have to see the Seltos performance but not bad and boot space is less and for less amount, the car gives more specification.","Nov 23, 2019",3,cardekho.com
"Overrated car
This car is selling like hotcakes because of the hype it has created. Looks and cabin quality are good but it does not have that wow factor. It doesn't have good ride quality when compared to other cars, it is not the better option. People are not buying other cars only because of the logo. Read More","Nov 20, 2019",2,cardekho.com
"Waste of Money
After the test drive of the manual petrol variant, I am not satisfied with the comfort and driving experience as it is very poor. The launch price is highly competitive with other best options like other brands. There is no comfort and space for the rear passengers. It's better to buy other cars. Read More","Nov 19, 2019",2,cardekho.com
"High price
Nice but look is typical and the look of the interior is very nice The price is very high compared to other cars.","Nov 18, 2019",2,cardekho.com
"Disappointed with Seltos
The engine power is not much good as expected and dissatisfied with mileage as it is showing very high on paper but that is not the reality after when you buy.","Nov 17, 2019",3,cardekho.com
"Awesome Car
Very nice car, latest features, good looking car, sound quality awesome, very good braking system and automatic features available, led lights and alloy wheel are very nice. Read More","Nov 13, 2019",2,cardekho.com
"Hatchback With Premium Features In SUV Mask
Indians almost forgot what SUV means, Kia Seltos may have some premium features but lacks 4X4 or AWD. Without these features off road, riding is almost not possible. Coming to pricing it is overly priced, just by adding around 10% to the top end variant we can get true SUV like Mahindra XUV 5OO which is also a 7 seater. So I personally feel going f...Read More","Oct 13, 2019",1,cardekho.com
"No Customer Support Is Available For Kia
I took delivery of Kia Seltos diesel automatic and before I reached home driving 15 Kms, I encountered the following issues: 1. Burning smell from hornet, 2. Oil spill over engine cover, 3. Excessive heat from front grill When I asked my dealer , he was cool enough to tell I will raise an issue with his service department.  Read More","Oct 15, 2019",1,cardekho.com
"Waste of money and time
Worst car ever I have experienced. Price is too much, you get better features even at a lesser price. It has the worst interior plastic quality. I myself owned the Kia Seltos HTK Plus variant. You can't drive at night the fog is putting up very fast very disappointed with this car. Read More","Oct 08, 2019",1,cardekho.com
"Only Top Model Is Worth
Kia Seltos is a feature boosted car, but all the features are available in the petrol GT line 1.4 Ltr turbocharged engine and only one diesel top variant engine. They could give some of the features in lower variants also. Read More","Oct 03, 2019",3,cardekho.com
"Totally different from expectations
Kia Seltos has very bad quality interiors plastic, front grill is of plastic. The inner space id good, good seat comfort, and the pick up is good in petrol model.","Sep 29, 2019",2,cardekho.com
"No safety for diesel HT line automatic top model
2 airbags are the minimum safety but even the top variants of HT line get the 2 airbags only, it is very disappointing. HTX+ diesel automatic whose ex-showroom price is 16lakh has only 2 airbags. This a deal-breaker for anyone looking for diesel automatic SUV. Kia provides a lot of fancy features but when it comes to essentials they lag. Read More","Sep 26, 2019",1,cardekho.com
"Music System Is Not Good
Kia Seltos : Speakers are not of good quality, very low volume, running is very good, mileage awesome, smooth and easy to drive, lights are the best part, but annoyed to see the volume of speakers. Read More","Sep 25, 2019",3,cardekho.com
"Price Is Too High
Kia Seltos is good but diesel engine should be more powerful and the price is also expensive because the middle-class family can only extend their budget to 14lakh and the expensive price of cars is the reason behind the auto sector low sales auto industry should think about Indian middle-class family. Read More","Sep 17, 2019",3,cardekho.com
